X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
213.76677359644623,-53.394225413895114,-52.3,186,-13.9,3.9999046,-4.52,0.114,327,31.3,0.0043,129.94266892917514,-0.15903312409949066,117.0,132.0,-28.3,4.0,-8.62,0.186,325,48.6,0.0126,112.45903178729726,-17.098912988944207,-21.0,92.2,-29.7,4.0,0,0,0,0,-357.0,4.0,4.25,-357.0,4.0,4.0,-0.288,2.74e-19,328,0.0,-6.99e-07,16,1,7,50,Prep
208.55858802673052,5.555413333322356,66.5,184,-13.9,4.0000954,-5.53,0.13,328,31.6,0.00485,74.60590896999277,-11.363081009930099,16.5,129.0,-28.3,4.0000954,-10.9,0.181,326,50.6,0.0124,90.58972427441392,-61.087409125686804,4.0,88.7,-29.7,4.0000954,0,0,0,0,-357.0,4.001,4.0625,-357.0,4.0,4.0,0.118,2.74e-19,328,0.0,-1.02e-06,16,1,7,50,Prep
184.08490294725058,-9.948470792396021,-33.5,182,-13.9,4.0000954,-7.55,0.122,327,30.4,0.00457,149.0890543820925,-51.49851311346842,-2.25,126.0,-28.3,3.9999046,-10.5,0.174,325,50.4,0.012,56.60966969824814,-55.03135262406546,10.25,85.5,-29.7,3.9999046,0,0,0,0,-357.0,3.99825,3.313,-357.0,4.0,4.0,2.34,2.74e-19,328,0.0,0.0,16,1,7,50,Prep
215.5923623628408,0.19076490355655906,110.0,180,-13.9,4.0000954,-8.41,0.133,327,28.5,0.005,196.3293459579795,5.5368980246602355,54.0,123.0,-28.3,3.9999046,-8.39,0.177,325,49.4,0.012,84.83297000172693,1.1014719326897797,-8.5,82.1,-29.7,4.0,0,0,0,0,-357.0,4.004,5.19,-357.0,4.0,4.0,-0.288,2.74e-19,328,0.0,7.61e-06,16,1,7,50,Prep
193.76149187466675,-5.3217106649325,47.8,178,-13.9,3.9999046,-8.81,0.131,328,30.3,0.00478,116.07475179247683,1.348060495051243,135.0,119.0,-28.3,3.9999046,-11.3,0.165,327,51.2,0.011,77.89268268216598,29.222482050060123,54.0,78.6,-29.7,4.0000954,0,0,0,0,-357.0,4.00075,4.375,-357.0,4.0,4.0,-0.18,2.74e-19,328,0.0,0.0,16,1,7,50,Prep
149.86805297256538,-36.02112136488498,-21.0,177,-13.9,4.000191,-5.78,0.127,327,29.9,0.00475,106.00952169931062,-13.888383338402582,41.5,116.0,-28.3,3.999809,-10.8,0.155,325,49.3,0.0104,82.54541526235828,-13.545101475729131,-2.25,75.3,-29.7,4.0000954,0,0,0,0,-357.0,4.0,3.812,-357.0,4.0,4.0,0.821,2.74e-19,328,0.0,2.91e-06,16,1,7,50,Prep
186.64321482173972,-47.22114729018264,22.8,175,-13.9,4.0000954,-7.39,0.127,327,30.2,0.00468,56.44151628881466,-23.288297918750363,47.8,113.0,-28.3,3.9999046,-12.8,0.172,325,43.2,0.0114,151.63072376678906,-59.310584004721875,35.3,72.0,-29.7,4.0000954,0,0,0,0,-357.0,3.999,3.75,-357.0,4.0,4.0,0.415,2.74e-19,328,0.0,-1.06e-06,16,1,7,50,Prep
142.72351899383963,-29.785871361711266,10.25,173,-13.9,3.9999046,-6.08,0.125,328,31.0,0.00472,98.36511084907798,-22.865266684978224,16.5,110.0,-28.3,4.0,-12.6,0.196,326,47.3,0.0134,49.86891137547492,-18.541116555001842,-46.0,68.5,-29.7,4.0000954,0,0,0,0,-357.0,4.0,4.25,-357.0,4.0,4.0,-0.694,2.74e-19,328,0.0,0.0,16,1,2,50,Prep
198.73685103827276,-1.1967407445753082,10.25,171,-13.9,3.9999046,-6.89,0.131,327,31.8,0.00491,26.177590886673485,-30.192493915116085,41.5,107.0,-28.3,3.9999046,-11.4,0.185,325,50.2,0.0126,80.68246512631117,50.93593543353339,-21.0,65.2,-29.7,4.0000954,0,0,0,0,-357.0,3.99675,2.44,-357.0,4.0,4.0,0.00893,2.74e-19,328,0.0,0.0,16,1,7,50,Prep
168.42360170641984,1.595884147499996,54.0,170,-13.9,4.0000954,-6.42,0.11,328,29.8,0.0041,57.27826217176459,-12.998085153152548,4.0,103.3,-28.3,3.999809,-11.0,0.161,326,46.6,0.0109,100.51418398309647,-26.297711940157555,10.25,61.9,-29.7,3.9999046,0,0,0,0,-357.0,4.00025,4.812,-357.0,4.0,4.0,0.00893,2.74e-19,328,0.0,-2.82e-07,16,1,7,50,Prep
162.16301658431058,-44.41868253959605,-39.8,168,-13.9,4.000191,-7.26,0.112,328,29.8,0.00416,111.70769754973304,-27.351642511359206,91.5,99.9,-28.3,4.0,-12.2,0.203,326,49.4,0.0138,62.1234414719269,18.959531479312517,47.8,58.4,-29.7,4.000191,0,0,0,0,-357.0,4.0,4.25,-357.0,4.0,4.0,-0.288,2.74e-19,328,0.0,0.0,16,1,7,50,Prep
144.4998180174969,-35.88824823286211,22.8,166,-13.9,3.9999046,-4.17,0.0986,328,28.4,0.00361,164.03006560205102,-48.49515075680898,123.0,96.8,-28.3,3.9999046,-12.3,0.176,325,48.6,0.0117,139.45203636614445,-54.29231243571698,10.25,55.1,-29.7,4.0000954,0,0,0,0,-357.0,3.99875,2.94,-357.0,4.0,4.0,0.118,2.74e-19,328,0.0,0.0,16,1,7,50,Prep
202.60144045539005,-30.23533017108,-89.7,164,-13.9,3.999809,-5.34,0.107,328,30.5,0.00394,236.44646394292408,-53.50395427335664,-14.8,93.6,-28.3,3.9999046,-10.5,0.181,326,50.0,0.0123,38.408435684697054,-31.098017394400134,10.25,51.8,-29.7,4.0,0,0,0,0,-357.0,4.003,4.75,-357.0,4.0,4.0,-0.0997,2.74e-19,328,0.0,8.51e-07,16,1,7,50,Prep
157.12076981613492,-21.9714472491811,-33.5,162,-13.9,4.0,-5.22,0.111,328,30.1,0.00409,60.73518923676656,-46.375947336081666,60.3,90.2,-28.3,4.0000954,-10.2,0.19,326,47.6,0.013,60.1519092205586,-9.119239832425933,-8.5,48.3,-29.7,3.9999046,0,0,0,0,-357.0,3.997,2.81,-357.0,4.0,4.0,0.117,2.74e-19,328,0.0,-2.29e-07,16,1,7,50,Prep
147.475654933232,-44.28724483985034,-8.5,161,-13.9,3.9999046,-6.7,0.132,328,30.7,0.00494,160.23076000104416,-22.860828253333008,22.8,87.1,-28.3,3.9999046,-14.6,0.202,326,43.8,0.0139,16.58071104085592,-16.601520583631725,10.25,45.0,-29.7,4.0000954,0,0,0,0,-357.0,4.001,4.5,-357.0,4.0,4.0,0.524,2.74e-19,328,0.0,0.0,16,1,7,50,Prep
147.88147021984605,-45.42586089580128,22.8,159,-13.9,3.9999046,-7.03,0.139,328,30.3,0.00518,96.46861733596052,-29.147910625899325,-64.7,83.9,-28.3,3.9999046,-9.87,0.174,326,48.9,0.0119,29.26170776260585,-55.05795255215701,16.5,41.7,-29.7,4.0,0,0,0,0,-357.0,3.99925,3.625,-357.0,4.0,4.0,0.306,2.74e-19,328,0.0,-5.2e-07,16,1,7,50,Prep
173.80753090302946,-32.13507957579958,-21.0,157,-13.9,4.0000954,-8.66,0.134,328,30.7,0.00498,73.12531187995324,-22.82399545535843,123.0,80.5,-28.3,3.9999046,-9.71,0.208,326,50.2,0.0144,47.34986666047212,-56.69060727095346,-58.5,38.2,-29.7,3.9999046,0,0,0,0,-357.0,3.99925,3.812,-357.0,4.0,4.0,0.00893,2.74e-19,328,0.0,9.84e-07,16,1,7,50,Prep
166.53880596432495,-11.275683828844459,192.0,155,-10.3,362.0,-1.97,0.0687,328,23.5,0.00212,99.65093656583053,-14.86245289607662,423.0,77.5,-21.9,651.0,-3.21,0.0867,326,40.6,0.00515,65.62698561960067,4.0289001327303104,254.0,35.0,-23.0,678.0,0,0,0,0,-357.0,3.99825,3.562,-357.0,4.0,4.0,0.821,2.74e-19,328,0.0,0.0,16,1,2,50,Prep
168.03193014953598,-22.23896507090913,35.3,155,4.0,4.0,1.17,0.033,329,1.81,1.33e-05,80.1417989764197,-11.028289064689602,10.25,77.0,4.0,4.0,1.18,0.0235,328,0.991,0.0,45.972347065957685,43.631017881855534,4.0,34.5,4.0,4.0,0,0,0,0,-357.0,4.003,5.19,-357.0,4.0,4.0,0.415,0.0447,329,1.19,0.0,16,1,7,50,Prep
168.60306663542147,1.3414329765701751,-33.5,155,4.0,4.0,0.45,0.0276,329,4.82,-1.44e-05,82.6017583221032,39.20361549152438,-8.5,77.0,4.0,4.0,0.7,0.017,328,3.32,-1.54e-06,79.76868193172297,54.20549002907253,-8.5,34.5,4.0,4.0,0,0,0,0,-357.0,4.00225,5.38,-357.0,4.0,4.0,-0.0997,0.034,329,1.29,0.0,16,1,9,50,Prep
222.62199340522488,27.691228463278414,47.8,155,4.0,4.0,0.651,0.0402,328,2.0,1.1e-05,56.280142592750465,-2.4096988426523502,29.0,77.0,4.0,4.0,-1.54,0.0205,327,4.47,2.77e-06,31.085732872550643,63.97308842998578,29.0,34.5,4.0,4.0,0,0,0,0,-357.0,9.73,105.0,-357.0,10.6,104.0,60.1,2.61,322,26.5,0.0576,16,1,9,50,Prep
142.16754635703154,-24.967601577194568,41.5,155,4.0,4.0,0.878,0.0377,327,1.56,7.5e-06,6.056379868350163,-6.3928532788787535,10.25,77.0,4.0,4.0,-0.1,0.0184,325,1.82,1.77e-06,22.257617195957305,2.5917978115252094,-21.0,34.1,-2.0,4.0,0,0,0,0,-356.0,19.8,102.3,-356.0,20.6,104.0,56.7,2.56,318,44.9,0.15,16,1,12,6,Layer 1 Up
138.82606249829752,-0.6807883192527546,-33.5,155,4.0,4.0,0.664,0.0332,325,4.3,3.56e-06,-1.3274467963572363,15.519638129910618,-27.3,77.0,4.0,4.0,1.98,0.0194,324,0.51,-3.39e-06,130.71578761001868,-12.137438168796946,-8.5,33.5,1.33,782.0,0,0,0,0,-354.0,30.3,92.5,-354.0,31.0,104.0,54.7,2.41,317,72.8,0.231,16,1,14,6,Layer 1 Up
129.305327337437,20.862240574587446,10.25,154,-2.0,4.0,-8.1,0.0983,323,10.2,0.00126,110.14729751535717,-40.09236885401159,29.0,77.0,4.0,4.0,-0.0991,0.0258,322,1.1,1.7e-06,47.67394034192417,48.877311096019476,4.0,33.5,4.0,4.0,0,0,0,0,-351.0,39.9,102.9,-350.0,40.6,104.0,62.0,2.61,309,88.4,0.341,16,1,14,6,Layer 1 Up
173.44939794680715,-11.481534256176488,-39.8,154,-2.0,4.0,-6.42,0.101,322,11.5,0.00126,62.95953762006167,-14.951290178700194,22.8,77.0,4.0,4.0,0.22,0.034,322,1.29,-3.55e-06,7.632636686910796,27.68678506726551,4.0,33.5,4.0,4.0,0,0,0,0,-347.0,49.9,129.0,-346.0,50.6,104.0,59.0,2.65,306,109.0,0.441,16,1,14,6,Layer 1 Up
188.64702096741985,-14.728524811591162,66.5,153,-2.0,4.0,-6.67,0.098,325,14.2,0.00118,46.752941648379434,27.481070933603082,-46.0,77.0,4.0,4.0,1.18,0.0209,324,2.25,-1.26e-06,8.539286172715197,-28.635267206907237,4.0,33.5,4.0,4.0,0,0,0,0,-341.0,57.7,-47.0,-341.0,57.3,3.999999046,9.37,0.389,324,112.0,0.0746,16,1,14,6,Layer 1 Up
149.4021372017748,24.027498338985733,-8.5,153,-2.0,4.0,-5.99,0.113,325,13.6,0.00144,77.43159701172212,-37.710682597092784,35.3,77.0,4.0,4.0,-5.37,0.0413,325,8.21,0.0,-0.3919656430786702,-30.335381526226264,4.0,33.5,4.0,4.0,0,0,0,0,-336.0,57.2,-50.8,-336.0,57.3,4.0,27.3,1.2,320,117.0,0.231,16,1,14,6,Layer 1 Up
125.47226699601481,-8.731343833441848,16.5,152,-2.0,4.0,-5.65,0.0976,326,13.9,0.00121,117.3368729956108,30.912019257475347,29.0,77.0,4.0,4.0,6.29,0.0396,325,6.91,1.69e-07,67.17227405798648,20.34097168982909,4.0,33.5,4.0,4.0,0,0,0,0,-331.0,57.3,14.3,-331.0,57.3,4.0,22.8,0.917,319,116.0,0.176,16,1,2,6,Layer 1 Up
125.96720949443585,22.82119546427492,66.5,151,-2.0,4.0,-5.9,0.0915,326,14.6,0.00111,86.15212263203465,40.296686432638836,-8.5,77.0,4.0,4.0,1.98,0.0201,325,0.263,-3.05e-07,20.399622553223296,-1.8887220517202357,4.0,33.5,4.0,4.0,0,0,0,0,-325.0,57.3,-17.8,-325.0,57.3,4.0,20.6,0.872,322,120.0,0.168,16,1,14,6,Layer 1 Up
171.54230639526668,7.370183485622422,-71.0,151,-2.0,4.0,-3.92,0.0813,326,12.7,0.00104,43.71011327019468,-4.855230437167277,16.5,77.0,4.0,4.0,1.66,0.0375,325,0.731,-6.28e-07,38.07903534659807,3.1220479226718987,4.0,33.5,4.0,4.0,0,0,0,0,-320.0,57.3,25.8,-320.0,57.3,3.999999046,21.9,0.979,320,117.0,0.189,16,1,14,6,Layer 1 Up
173.46806666189948,-9.54883672034686,-21.0,150,-2.0,4.0,-6.86,0.123,326,14.6,0.00154,139.22520601724028,11.014013207976348,4.0,77.0,4.0,4.0,6.13,0.0553,325,7.42,-2.01e-06,31.216686460674865,39.62748800704763,4.0,33.5,4.0,4.0,0,0,0,0,-315.0,57.3,-9.3,-315.0,57.3,4.0,27.0,0.906,319,119.0,0.172,16,1,14,6,Layer 1 Up
167.14996170911837,8.671857280539164,-14.8,150,-1.97,4.731,-4.75,0.0939,326,14.3,0.00122,157.13186637810352,31.3983830394021,-14.8,77.0,4.595,11.52,3.38,0.0394,325,5.11,2.04e-05,59.799187217150376,29.21374874632932,4.0,33.5,4.0,4.0,0,0,0,0,-309.0,57.3,-8.4,-309.0,57.3,4.0,25.0,0.884,322,122.0,0.167,16,1,14,6,Layer 1 Up
127.98669556135287,5.329202963265899,10.25,149,-1.86,5.63,-5.25,0.0894,326,13.5,0.00107,102.19505548645706,-5.819747371418849,47.8,77.1,5.31,11.38,3.09,0.0682,325,6.47,0.000196,3.0571940569325378,48.175822186868324,4.0,33.5,4.0,4.0,0,0,0,0,-304.0,57.2,-15.7,-304.0,57.3,4.0,23.2,1.04,320,118.0,0.201,16,1,15,6,Layer 1 Up
156.3304363663682,20.955813891746928,-64.7,149,-1.64,6.55,-3.16,0.0814,326,13.1,0.00102,126.70614908188351,26.77785696154025,10.25,77.3,6.04,11.12,7.05,0.129,324,10.8,0.000516,-5.1698161344931535,-60.16190090607677,4.0,33.5,4.0,4.0,0,0,0,0,-299.0,57.3,-13.3,-299.0,57.3,4.000000954,23.1,0.876,319,117.0,0.168,16,1,15,6,Layer 1 Up
151.68432556924427,-13.433544988561682,54.0,148,-1.33,7.46,-4.73,0.0836,326,14.5,0.000854,140.52019130984368,-9.48173595892335,10.25,77.5,6.76,10.72,4.96,0.0862,325,9.64,0.00049,41.56411223115216,12.417389662510486,4.0,33.5,4.0,4.0,0,0,0,0,-293.0,57.2,-67.4,-293.0,57.3,4.000000954,24.3,0.923,321,121.0,0.176,16,1,15,6,Layer 1 Up
154.90503836382635,-0.1506959536183724,10.25,148,-0.96,8.24,-4.78,0.0729,326,10.7,0.000777,135.14409747628358,-4.379651226859526,16.5,77.8,7.38,10.26,4.35,0.0704,325,9.82,0.000428,55.10615826854014,27.07621171955591,4.0,33.5,4.0,4.0,0,0,0,0,-288.0,57.3,0.0,-288.0,57.3,4.0,25.0,0.91,321,120.0,0.175,16,1,15,6,Layer 1 Up
174.5151481745105,-1.8424098802287108,-8.5,147,-0.49,8.99,-6.44,0.109,326,11.3,0.000986,109.36094537999597,-11.26285544782846,22.8,78.2,7.98,9.67,5.97,0.0993,324,11.3,0.000847,45.45546182430519,-46.7102353086844,4.0,33.5,4.0,4.0,0,0,0,0,-283.0,57.3,3.063,-283.0,57.3,4.0,21.2,1.02,319,115.0,0.198,16,1,15,6,Layer 1 Up
154.05997416126434,15.659488587983917,10.25,147,0.06,9.69,-4.21,0.0801,326,11.3,0.00067,108.9616424627823,16.865869876513727,-33.5,78.6,8.53,8.97,1.96,0.0815,325,15.0,0.000773,4.397886383982716,-17.754369024168618,4.0,33.5,4.0,4.0,0,0,0,0,-277.0,57.2,-68.7,-277.0,57.3,4.0,26.3,1.03,321,120.0,0.196,16,1,2,6,Layer 1 Up
167.4365278704609,-22.07166563878833,54.0,146,0.64,10.25,-4.98,0.0847,326,10.5,0.000558,105.46889177791226,36.432950219265614,-58.5,79.1,8.97,8.25,4.74,0.0771,324,12.4,0.000751,57.857464965489854,-23.919294659020892,4.0,33.5,4.0,4.0,0,0,0,0,-272.0,57.2,-59.9,-272.0,57.3,4.000000954,23.7,1.04,321,118.0,0.2,16,1,15,6,Layer 1 Up
148.13379240798145,23.98867641449656,-14.8,146,1.29,10.74,-3.38,0.0743,326,9.91,0.000463,23.918311089836976,4.754660598237375,-71.0,79.6,9.35,7.43,4.39,0.0806,324,15.0,0.000862,6.756130107654144,4.720771357468133,4.0,33.5,4.0,4.0,0,0,0,0,-267.0,57.4,31.9,-267.0,57.3,3.999999046,20.4,0.854,320,118.0,0.164,16,1,15,6,Layer 1 Up
155.1288735194298,12.37375752125084,47.8,146,2.01,11.13,-5.54,0.0892,326,9.21,0.000354,115.75646519519012,-20.775751473437786,-2.25,80.2,9.66,6.52,6.22,0.114,324,14.1,0.00146,14.749234699748918,58.074166506273336,4.0,33.5,4.0,4.0,0,0,0,0,-261.0,57.4,9.25,-261.0,57.3,3.999999046,18.9,0.835,321,120.0,0.161,16,1,15,6,Layer 1 Up
165.93276962423658,-26.83049281403905,-64.7,146,2.71,11.38,-3.81,0.0727,326,5.95,0.000174,11.902570082646847,-16.30394685764915,35.3,80.8,9.86,5.64,7.9,0.128,324,15.0,0.00152,-0.4377554728599051,71.18651571026079,4.0,33.5,4.0,4.0,0,0,0,0,-256.0,57.1,-59.0,-256.0,57.3,4.0,27.3,1.23,320,117.0,0.235,16,1,15,6,Layer 1 Up
98.99066531738666,30.156246769278805,-102.0,145,3.458,11.53,-1.65,0.078,326,6.14,4.9e-05,40.980014005969906,19.28459376114074,29.0,81.3,9.98,4.702,6.48,0.104,324,13.8,0.00125,80.28026270522972,-23.04906065019757,4.0,33.5,4.0,4.0,0,0,0,0,-251.0,57.4,21.5,-251.0,57.3,4.0,22.5,0.904,320,117.0,0.175,16,1,15,6,Layer 1 Up
134.90646039265863,53.96743752394904,66.5,145,4.0,4.0,-3.59,0.0653,326,7.62,-4.96e-05,147.94618841899037,50.025191781952095,398.0,81.8,10.0,129.0,15.6,0.238,325,14.0,0.00183,56.27326669971299,21.491215419720614,4.0,33.5,4.0,4.0,0,0,0,0,-245.0,57.3,-25.6,-245.0,57.3,4.0,21.0,0.893,321,120.0,0.172,16,1,15,6,Layer 1 Up
131.14809975569392,32.42083554298743,-27.3,146,10.0,4.0,3.17,0.0552,326,12.2,0.000644,124.53489607653964,13.438576148014267,22.8,81.9,4.0,4.0,0.182,0.0181,325,1.5,-3.8e-07,55.251195062846406,22.56218597073083,4.0,33.5,4.0,4.0,0,0,0,0,-240.0,57.3,-0.13,-240.0,57.3,4.000000954,19.6,0.932,321,120.0,0.179,16,1,17,6,Layer 1 Up
125.82758992511361,41.80591575455565,16.5,147,10.0,4.0,3.66,0.0875,326,14.6,0.0011,157.3743510341822,-5.29944752014201,-2.25,81.9,4.0,4.0,-0.677,0.0233,324,3.42,0.0,78.34072057059822,16.876179874922443,4.0,33.5,4.0,4.0,0,0,0,0,-235.0,57.3,-7.3,-235.0,57.3,4.0,26.9,0.903,320,119.0,0.173,16,1,17,6,Layer 1 Up
138.31245145541808,11.604628679276347,-71.0,147,10.0,4.0,6.68,0.099,326,13.7,0.00122,68.11455467335497,22.416001844692005,4.0,81.9,4.0,4.0,-0.229,0.0241,325,6.73,1.08e-06,134.6225658019137,17.253333294269304,4.0,33.5,4.0,4.0,0,0,0,0,-229.0,57.3,-3.44,-229.0,57.3,4.0,24.6,0.873,322,123.0,0.166,16,1,17,6,Layer 1 Up
195.20240222920089,-26.888041555471055,16.5,148,10.0,4.0,4.14,0.0765,326,12.7,0.000967,23.431979612791267,-1.8065904607719254,-21.0,81.9,4.0,4.0,0.0386,0.0136,325,1.87,0.0,-27.951433829239903,14.089739601004755,4.0,33.5,4.0,4.0,0,0,0,0,-224.0,57.3,-9.1,-224.0,57.3,4.0,23.2,1.03,321,117.0,0.197,16,1,2,6,Layer 1 Up
120.66159662698476,-31.04217942125028,60.3,148,10.0,4.0,6.74,0.0984,326,11.3,0.00128,69.69960852503435,-5.11746546810112,-14.8,81.9,4.0,4.0,-0.808,0.0216,324,0.558,-2.4e-06,6.953307612709448,60.05782180615752,4.0,33.5,4.0,4.0,0,0,0,0,-219.0,57.3,-15.1,-219.0,57.3,4.000000954,23.3,0.894,320,117.0,0.172,16,1,17,6,Layer 1 Up
178.573149607804,10.890859948601694,-52.3,148,5.41,12.82,5.59,0.0959,326,9.75,0.000275,86.67732607184487,-24.887528090162853,-39.8,81.5,-1.83,6.11,-8.49,0.146,325,16.2,0.00179,11.346791407085004,40.621809457119106,4.0,33.5,4.0,4.0,0,0,0,0,-213.0,57.2,-59.2,-213.0,57.3,4.000000954,22.7,0.904,321,122.0,0.173,16,1,17,6,Layer 1 Up
95.86380310570084,-7.1569997411422674,10.25,149,6.24,12.43,9.78,0.117,326,3.33,0.000452,85.0080872393933,32.60348380549395,110.0,80.9,-1.57,7.36,-5.27,0.0865,325,13.8,0.000927,2.910667432553314,-31.216266006338117,4.0,33.5,4.0,4.0,0,0,0,0,-208.0,57.3,3.625,-208.0,57.3,4.0,24.2,0.903,321,119.0,0.172,16,1,19,6,Layer 1 Up
