X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
186,-14.1,-52.3,186,-13.9,3.9999046,-4.52,0.114,327,31.3,0.0043407969639468694,133.0,-28.1,117.0,132.0,-28.3,4.0,-8.62,0.186,325,48.6,0.012719544592030362,92.5,-29.7,-21.0,92.2,-29.7,4.0,0,0,0,0,-357.0,4.0,4.25,-357.0,4.0,4.0,-0.2907324478178368,2.74e-19,331.11195445920305,0.0,-7.056318785578748e-07,16,1,7,50,Prep
184,-13.7,66.5,184,-13.9,4.0000954,-5.53,0.13,328,31.6,0.004900616698292221,129.0,-28.3,16.5,129.0,-28.3,4.0000954,-10.9,0.181,326,50.6,0.012529411764705883,89.0,-29.7,4.0,88.7,-29.7,4.0000954,0,0,0,0,-357.0,4.001,4.0625,-357.0,4.0,4.0,0.1192314990512334,2.74e-19,331.42314990512335,0.0,-1.0306451612903226e-06,16,1,7,50,Prep
182,-13.9,-33.5,182,-13.9,4.0000954,-7.55,0.122,327,30.4,0.00462203036053131,126.0,-28.4,-2.25,126.0,-28.3,3.9999046,-10.5,0.174,325,50.4,0.012136622390891841,85.7,-29.6,10.25,85.5,-29.7,3.9999046,0,0,0,0,-357.0,3.99825,3.313,-357.0,4.0,4.0,2.366641366223909,2.74e-19,331.73434535104366,0.0,0.0,16,1,7,50,Prep
180,-13.8,110.0,180,-13.9,4.0000954,-8.41,0.133,327,28.5,0.005061669829222012,123.0,-28.3,54.0,123.0,-28.3,3.9999046,-8.39,0.177,325,49.4,0.012148007590132829,82.4,-29.7,-8.5,82.1,-29.7,4.0,0,0,0,0,-357.0,4.004,5.19,-357.0,4.0,4.0,-0.29155218216318785,2.74e-19,332.04554079696396,0.0,7.703861480075902e-06,16,1,7,50,Prep
179,-13.8,47.8,178,-13.9,3.9999046,-8.81,0.131,328,30.3,0.004843491461100569,120.0,-28.2,135.0,119.0,-28.3,3.9999046,-11.3,0.165,327,51.2,0.011146110056925994,78.9,-29.6,54.0,78.6,-29.7,4.0000954,0,0,0,0,-357.0,4.00075,4.375,-357.0,4.0,4.0,-0.1823908918406072,2.74e-19,332.3567362428842,0.0,0.0,16,1,7,50,Prep
177,-14.0,-21.0,177,-13.9,4.000191,-5.78,0.127,327,29.9,0.004817599620493359,116.0,-28.3,41.5,116.0,-28.3,3.999809,-10.8,0.155,325,49.3,0.010548007590132826,75.6,-29.5,-2.25,75.3,-29.7,4.0000954,0,0,0,0,-357.0,4.0,3.812,-357.0,4.0,4.0,0.8326840607210625,2.74e-19,332.6679316888045,0.0,2.951413662239089e-06,16,1,7,50,Prep
175,-13.8,22.8,175,-13.9,4.0000954,-7.39,0.127,327,30.2,0.004751043643263757,113.0,-28.2,47.8,113.0,-28.3,3.9999046,-12.8,0.172,325,43.2,0.011573055028462998,72.3,-29.5,35.3,72.0,-29.7,4.0000954,0,0,0,0,-357.0,3.999,3.75,-357.0,4.0,4.0,0.4212998102466793,2.74e-19,332.9791271347248,0.0,-1.076091081593928e-06,16,1,7,50,Prep
173,-13.9,10.25,173,-13.9,3.9999046,-6.08,0.125,328,31.0,0.004796129032258065,110.0,-28.3,16.5,110.0,-28.3,4.0,-12.6,0.196,326,47.3,0.013616129032258065,68.7,-29.8,-46.0,68.5,-29.7,4.0000954,0,0,0,0,-357.0,4.0,4.25,-357.0,4.0,4.0,-0.7051935483870967,2.74e-19,333.2903225806452,0.0,0.0,16,1,2,50,Prep
171,-13.8,10.25,171,-13.9,3.9999046,-6.89,0.131,327,31.8,0.0049938519924098675,107.0,-28.3,41.5,107.0,-28.3,3.9999046,-11.4,0.185,325,50.2,0.01281518026565465,65.5,-29.7,-21.0,65.2,-29.7,4.0000954,0,0,0,0,-357.0,3.99675,2.44,-357.0,4.0,4.0,0.009082504743833018,2.74e-19,333.6015180265655,0.0,0.0,16,1,7,50,Prep
170,-13.8,54.0,170,-13.9,4.0000954,-6.42,0.11,328,29.8,0.004173908918406073,103.6,-28.4,4.0,103.3,-28.3,3.999809,-11.0,0.161,326,46.6,0.011096489563567362,62.1,-29.7,10.25,61.9,-29.7,3.9999046,0,0,0,0,-357.0,4.00025,4.812,-357.0,4.0,4.0,0.009090977229601518,2.74e-19,333.9127134724858,0.0,-2.870834914611006e-07,16,1,7,50,Prep
168,-13.9,-39.8,168,-13.9,4.000191,-7.26,0.112,328,29.8,0.004238937381404175,100.2,-28.1,91.5,99.9,-28.3,4.0,-12.2,0.203,326,49.4,0.014061859582542696,58.6,-29.6,47.8,58.4,-29.7,4.000191,0,0,0,0,-357.0,4.0,4.25,-357.0,4.0,4.0,-0.29346489563567363,2.74e-19,334.2239089184061,0.0,0.0,16,1,7,50,Prep
166,-14.0,22.8,166,-13.9,3.9999046,-4.17,0.0986,328,28.4,0.003681925996204934,97.1,-28.1,123.0,96.8,-28.3,3.9999046,-12.3,0.176,325,48.6,0.011933111954459204,55.4,-29.7,10.25,55.1,-29.7,4.0000954,0,0,0,0,-357.0,3.99875,2.94,-357.0,4.0,4.0,0.12035104364326377,2.74e-19,334.5351043643264,0.0,0.0,16,1,7,50,Prep
164,-14.1,-89.7,164,-13.9,3.999809,-5.34,0.107,328,30.5,0.004022239089184061,93.9,-28.3,-14.8,93.6,-28.3,3.9999046,-10.5,0.181,326,50.0,0.012556736242884252,52.0,-29.7,10.25,51.8,-29.7,4.0,0,0,0,0,-357.0,4.003,4.75,-357.0,4.0,4.0,-0.1017810246679317,2.74e-19,334.8462998102467,0.0,8.687628083491462e-07,16,1,7,50,Prep
162,-14.0,-33.5,162,-13.9,4.0,-5.22,0.111,328,30.1,0.0041792504743833015,90.5,-28.3,60.3,90.2,-28.3,4.0000954,-10.2,0.19,326,47.6,0.01328368121442125,48.5,-29.7,-8.5,48.3,-29.7,3.9999046,0,0,0,0,-357.0,3.997,2.81,-357.0,4.0,4.0,0.11955313092979127,2.74e-19,335.15749525616695,0.0,-2.3399715370018973e-07,16,1,7,50,Prep
161,-13.9,-8.5,161,-13.9,3.9999046,-6.7,0.132,328,30.7,0.005052485768500948,87.4,-28.2,22.8,87.1,-28.3,3.9999046,-14.6,0.202,326,43.8,0.01421650853889943,45.3,-29.8,10.25,45.0,-29.7,4.0000954,0,0,0,0,-357.0,4.001,4.5,-357.0,4.0,4.0,0.5359316888045541,2.74e-19,335.46869070208726,0.0,0.0,16,1,7,50,Prep
159,-13.7,22.8,159,-13.9,3.9999046,-7.03,0.139,328,30.3,0.005302865275142315,84.1,-28.5,-64.7,83.9,-28.3,3.9999046,-9.87,0.174,326,48.9,0.01218225806451613,41.9,-29.6,16.5,41.7,-29.7,4.0,0,0,0,0,-357.0,3.99925,3.625,-357.0,4.0,4.0,0.31325806451612903,2.74e-19,335.77988614800756,0.0,-5.323339658444022e-07,16,1,7,50,Prep
157,-13.8,-21.0,157,-13.9,4.0000954,-8.66,0.134,328,30.7,0.005102846299810246,80.8,-28.0,123.0,80.5,-28.3,3.9999046,-9.71,0.208,326,50.2,0.014755218216318785,38.4,-29.8,-58.5,38.2,-29.7,3.9999046,0,0,0,0,-357.0,3.99925,3.812,-357.0,4.0,4.0,0.009150284629981026,2.74e-19,336.09108159392787,0.0,1.0082732447817838e-06,16,1,7,50,Prep
155,-13.2,192.0,155,-10.3,362.0,-1.97,0.0687,328,23.5,0.0021743074003795068,77.7,-26.9,423.0,77.5,-21.9,651.0,-3.21,0.0867,326,40.6,0.0052819259962049335,35.2,-28.8,254.0,35.0,-23.0,678.0,0,0,0,0,-357.0,3.99825,3.562,-357.0,4.0,4.0,0.8420313092979127,2.74e-19,336.40227703984823,0.0,0.0,16,1,2,50,Prep
155,4.1,35.3,155,4.0,4.0,1.17,0.033,329,1.81,1.3653320683111955e-05,77.0,4.05,10.25,77.0,4.0,4.0,1.18,0.0235,328,0.991,0.0,34.5,4.05,4.0,34.5,4.0,4.0,0,0,0,0,-357.0,4.003,5.19,-357.0,4.0,4.0,0.4260246679316888,0.0447,337.74003795066415,1.19,0.0,16,1,7,50,Prep
155,3.925,-33.5,155,4.0,4.0,0.45,0.0276,329,4.82,-1.4796204933586338e-05,77.0,3.975,-8.5,77.0,4.0,4.0,0.7,0.017,328,3.32,-1.5823719165085392e-06,34.5,3.975,-8.5,34.5,4.0,4.0,0,0,0,0,-357.0,4.00225,5.38,-357.0,4.0,4.0,-0.10244316888045542,0.034,338.05218216318787,1.29,0.0,16,1,9,50,Prep
155,4.075,47.8,155,4.0,4.0,0.651,0.0402,328,2.0,1.1313092979127136e-05,77.0,4.025,29.0,77.0,4.0,4.0,-1.54,0.0205,327,4.47,2.8488425047438336e-06,34.5,4.05,29.0,34.5,4.0,4.0,0,0,0,0,-357.0,9.73,105.0,-357.0,10.6,104.0,61.81062618595826,2.61,331.1650853889943,26.5,0.05923946869070209,16,1,9,50,Prep
155,4.075,41.5,155,4.0,4.0,0.878,0.0377,327,1.56,7.720588235294117e-06,77.0,4.025,10.25,77.0,4.0,4.0,-0.1,0.0184,325,1.82,1.8220588235294116e-06,34.2,-1.88,-21.0,34.1,-2.0,4.0,0,0,0,0,-356.0,19.8,102.3,-356.0,20.6,104.0,58.36764705882353,2.56,327.35294117647055,44.9,0.15441176470588233,16,1,12,6,Layer 1 Up
155,3.925,-33.5,155,4.0,4.0,0.664,0.0332,325,4.3,3.6680834914611e-06,77.0,3.925,-27.3,77.0,4.0,4.0,1.98,0.0194,324,0.51,-3.49292220113852e-06,33.5,-1.8,-8.5,33.5,1.33,782.0,0,0,0,0,-354.0,30.3,92.5,-354.0,31.0,104.0,56.360721062618595,2.41,326.62428842504744,72.8,0.23801328273244782,16,1,14,6,Layer 1 Up
155,-2.0,10.25,154,-2.0,4.0,-8.1,0.0983,323,10.2,0.001299449715370019,77.0,4.05,29.0,77.0,4.0,4.0,-0.0991,0.0258,322,1.1,1.7532258064516128e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-351.0,39.9,102.9,-350.0,40.6,104.0,63.94117647058823,2.61,318.6745730550284,88.4,0.3516764705882353,16,1,14,6,Layer 1 Up
154,-2.15,-39.8,154,-2.0,4.0,-6.42,0.101,322,11.5,0.0013006451612903227,77.0,4.05,22.8,77.0,4.0,4.0,0.22,0.034,322,1.29,-3.6645161290322577e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-347.0,49.9,129.0,-346.0,50.6,104.0,60.90322580645161,2.65,315.8709677419355,109.0,0.45522580645161287,16,1,14,6,Layer 1 Up
153,-1.93,66.5,153,-2.0,4.0,-6.67,0.098,325,14.2,0.0012191840607210626,77.0,3.9,-46.0,77.0,4.0,4.0,1.18,0.0209,324,2.25,-1.3018406072106262e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-341.0,57.7,-47.0,-341.0,57.3,3.999999046,9.681148007590131,0.389,334.75901328273244,112.0,0.07707722960151803,16,1,14,6,Layer 1 Up
153,-1.93,-8.5,153,-2.0,4.0,-5.99,0.113,325,13.6,0.0014891840607210627,77.0,4.05,35.3,77.0,4.0,4.0,-5.37,0.0413,325,8.21,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-336.0,57.2,-50.8,-336.0,57.3,4.0,28.232447817836814,1.2,330.92979127134726,117.0,0.23888994307400382,16,1,14,6,Layer 1 Up
152,-1.9,16.5,152,-2.0,4.0,-5.65,0.0976,326,13.9,0.0012524762808349145,77.0,4.05,29.0,77.0,4.0,4.0,6.29,0.0396,325,6.91,1.749326375711575e-07,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-331.0,57.3,14.3,-331.0,57.3,4.0,23.600379506641367,0.917,330.19829222011384,116.0,0.1821783681214421,16,1,2,6,Layer 1 Up
152,-1.82,66.5,151,-2.0,4.0,-5.9,0.0915,326,14.6,0.0011500189753320684,77.0,3.975,-8.5,77.0,4.0,4.0,1.98,0.0201,325,0.263,-3.1599620493358634e-07,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-325.0,57.3,-17.8,-325.0,57.3,4.0,21.342694497153705,0.872,333.6091081593928,120.0,0.17405692599620495,16,1,14,6,Layer 1 Up
151,-2.2,-71.0,151,-2.0,4.0,-3.92,0.0813,326,12.7,0.001078481973434535,77.0,4.025,16.5,77.0,4.0,4.0,1.66,0.0375,325,0.731,-6.512371916508539e-07,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-320.0,57.3,25.8,-320.0,57.3,3.999999046,22.71034155597723,0.979,331.8406072106262,117.0,0.19599335863377612,16,1,14,6,Layer 1 Up
150,-1.9,-21.0,150,-2.0,4.0,-6.86,0.123,326,14.6,0.0015984440227703983,77.0,4.0,4.0,77.0,4.0,4.0,6.13,0.0553,325,7.42,-2.0862808349146105e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-315.0,57.3,-9.3,-315.0,57.3,4.0,28.024667931688803,0.906,331.1062618595825,119.0,0.178527514231499,16,1,14,6,Layer 1 Up
150,-2.03,-14.8,150,-1.97,4.731,-4.75,0.0939,326,14.3,0.0012674573055028462,77.0,4.5,-14.8,77.0,4.595,11.52,3.38,0.0394,325,5.11,2.1193548387096775e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-309.0,57.3,-8.4,-309.0,57.3,4.0,25.972485768500945,0.884,334.5256166982922,122.0,0.17349620493358633,16,1,14,6,Layer 1 Up
149,-1.82,10.25,149,-1.86,5.63,-5.25,0.0894,326,13.5,0.001112637571157495,77.1,5.4,47.8,77.1,5.31,11.38,3.09,0.0682,325,6.47,0.00020381024667931688,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-304.0,57.2,-15.7,-304.0,57.3,4.0,24.12447817836812,1.04,332.7514231499051,118.0,0.20900948766603417,16,1,15,6,Layer 1 Up
149,-1.82,-64.7,149,-1.64,6.55,-3.16,0.0814,326,13.1,0.0010616129032258064,77.3,5.92,10.25,77.3,6.04,11.12,7.05,0.129,324,10.8,0.0005370512333965844,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-299.0,57.3,-13.3,-299.0,57.3,4.000000954,24.042409867172676,0.876,332.0142314990512,117.0,0.17485388994307402,16,1,15,6,Layer 1 Up
148,-1.2,54.0,148,-1.33,7.46,-4.73,0.0836,326,14.5,0.0008896508538899431,77.5,6.65,10.25,77.5,6.76,10.72,4.96,0.0862,325,9.64,0.0005104554079696395,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-293.0,57.2,-67.4,-293.0,57.3,4.000000954,25.31442125237192,0.923,334.40037950664134,121.0,0.18334724857685009,16,1,15,6,Layer 1 Up
148,-1.07,10.25,148,-0.96,8.24,-4.78,0.0729,326,10.7,0.0008101736242884251,77.8,7.1,16.5,77.8,7.38,10.26,4.35,0.0704,325,9.82,0.00044627324478178367,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-288.0,57.3,0.0,-288.0,57.3,4.0,26.067362428842504,0.91,334.70493358633775,120.0,0.18247153700189753,16,1,15,6,Layer 1 Up
147,-0.47,-8.5,147,-0.49,8.99,-6.44,0.109,326,11.3,0.001029032258064516,78.2,7.95,22.8,78.2,7.98,9.67,5.97,0.0993,324,11.3,0.0008839658444022771,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-283.0,57.3,3.063,-283.0,57.3,4.0,22.125237191650854,1.02,332.92220113851994,115.0,0.20664136622390894,16,1,15,6,Layer 1 Up
147,-0.05,10.25,147,0.06,9.69,-4.21,0.0801,326,11.3,0.0006998766603415561,78.6,8.63,-33.5,78.6,8.53,8.97,1.96,0.0815,325,15.0,0.0008074696394686908,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-277.0,57.2,-68.7,-277.0,57.3,4.0,27.472770398481977,1.03,335.31404174573055,120.0,0.20474003795066417,16,1,2,6,Layer 1 Up
146,0.8,54.0,146,0.64,10.25,-4.98,0.0847,326,10.5,0.0005834117647058824,79.1,8.6,-58.5,79.1,8.97,8.25,4.74,0.0771,324,12.4,0.0007852011385199242,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-272.0,57.2,-59.9,-272.0,57.3,4.000000954,24.779316888045543,1.04,335.61859582542695,118.0,0.2091081593927894,16,1,15,6,Layer 1 Up
146,1.3,-14.8,146,1.29,10.74,-3.38,0.0743,326,9.91,0.00048452466793168876,79.6,9.18,-71.0,79.6,9.35,7.43,4.39,0.0806,324,15.0,0.0009020740037950664,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-267.0,57.4,31.9,-267.0,57.3,3.999999046,21.34838709677419,0.854,334.876660341556,118.0,0.17162428842504743,16,1,15,6,Layer 1 Up
146,1.97,47.8,146,2.01,11.13,-5.54,0.0892,326,9.21,0.00037079316888045537,80.2,9.78,-2.25,80.2,9.66,6.52,6.22,0.114,324,14.1,0.0015292599620493356,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-261.0,57.4,9.25,-261.0,57.3,3.999999046,19.7965844402277,0.835,336.2277039848197,120.0,0.16863757115749525,16,1,15,6,Layer 1 Up
146,2.55,-64.7,146,2.71,11.38,-3.81,0.0727,326,5.95,0.00018241935483870967,80.7,9.72,35.3,80.8,9.86,5.64,7.9,0.128,324,15.0,0.0015935483870967743,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-256.0,57.1,-59.0,-256.0,57.3,4.0,28.620967741935484,1.23,335.48387096774195,117.0,0.24637096774193545,16,1,15,6,Layer 1 Up
145,3.2,-102.0,145,3.458,11.53,-1.65,0.078,326,6.14,5.1417457305502845e-05,81.3,9.8,29.0,81.3,9.98,4.702,6.48,0.104,324,13.8,0.0013116698292220115,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-251.0,57.4,21.5,-251.0,57.3,4.0,23.610056925996204,0.904,335.7874762808349,117.0,0.18363377609108159,16,1,15,6,Layer 1 Up
145,4.125,66.5,145,4.0,4.0,-3.59,0.0653,326,7.62,-5.209411764705882e-05,81.8,5.7,398.0,81.8,10.0,129.0,15.6,0.238,325,14.0,0.0019220208728652753,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-245.0,57.3,-25.6,-245.0,57.3,4.0,22.055977229601517,0.893,337.1413662239089,120.0,0.18064895635673622,16,1,15,6,Layer 1 Up
146,10.07,-27.3,146,10.0,4.0,3.17,0.0552,326,12.2,0.0006769943074003796,81.9,3.975,22.8,81.9,4.0,4.0,0.182,0.0181,325,1.5,-3.994686907020873e-07,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-240.0,57.3,-0.13,-240.0,57.3,4.000000954,20.60417457305503,0.932,337.4459203036053,120.0,0.1881707779886148,16,1,17,6,Layer 1 Up
146,9.97,16.5,147,10.0,4.0,3.66,0.0875,326,14.6,0.0011574003795066414,81.9,4.0,-2.25,81.9,4.0,4.0,-0.677,0.0233,324,3.42,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-235.0,57.3,-7.3,-235.0,57.3,4.0,28.30370018975332,0.903,336.6982922201139,119.0,0.18202751423149904,16,1,17,6,Layer 1 Up
147,9.7,-71.0,147,10.0,4.0,6.68,0.099,326,13.7,0.001284819734345351,81.9,4.0,4.0,81.9,4.0,4.0,-0.229,0.0241,325,6.73,1.1373814041745733e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-229.0,57.3,-3.44,-229.0,57.3,4.0,25.907020872865278,0.873,339.1081593927894,123.0,0.17481973434535106,16,1,17,6,Layer 1 Up
148,10.18,16.5,148,10.0,4.0,4.14,0.0765,326,12.7,0.0010192950664136623,81.9,3.95,-21.0,81.9,4.0,4.0,0.0386,0.0136,325,1.87,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-224.0,57.3,-9.1,-224.0,57.3,4.0,24.45464895635674,1.03,338.3595825426945,117.0,0.20765370018975335,16,1,2,6,Layer 1 Up
148,10.1,60.3,148,10.0,4.0,6.74,0.0984,326,11.3,0.0013504364326375712,81.9,3.975,-14.8,81.9,4.0,4.0,-0.808,0.0216,324,0.558,-2.5320683111954454e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-219.0,57.3,-15.1,-219.0,57.3,4.000000954,24.582163187855787,0.894,337.60910815939275,117.0,0.18146489563567358,16,1,17,6,Layer 1 Up
148,5.2,-52.3,148,5.41,12.82,5.59,0.0959,326,9.75,0.00029039373814041745,81.5,-1.85,-39.8,81.5,-1.83,6.11,-8.49,0.146,325,16.2,0.001890199240986717,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-213.0,57.2,-59.2,-213.0,57.3,4.000000954,23.970683111954457,0.904,338.96869070208726,122.0,0.1826840607210626,16,1,17,6,Layer 1 Up
149,6.05,10.25,149,6.24,12.43,9.78,0.117,326,3.33,0.0004777305502846299,81.0,-1.25,110.0,80.9,-1.57,7.36,-5.27,0.0865,325,13.8,0.0009797703984819734,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-208.0,57.3,3.625,-208.0,57.3,4.0,25.57760910815939,0.903,339.27324478178366,119.0,0.18179127134724857,16,1,19,6,Layer 1 Up
149,7.1,79.0,149,7.05,11.82,7.14,0.103,326,8.31,0.0006897343453510437,80.4,-1.07,-8.5,80.4,-1.17,8.59,-5.8,0.109,324,14.9,0.0012377134724857685,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,-203.0,57.3,-5.31,-203.0,57.3,4.0,23.48481973434535,1.02,339.57779886148006,115.0,0.20840132827324478,16,1,19,6,Layer 1 Up
